!{"Time":7,"AccX":0,"AccY":0,"AccZ":0,"GyroX":0,"GyroY":0,"GyroZ":0}
{"Time":459880,"AccX":0.57128908,"AccY":1.8789062,"AccZ":0.57617188,"GyroX":0.731707328,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":460032,"AccX":0.45898436,"AccY":1.7324219,"AccZ":0.69824216,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":460184,"AccX":0.56152344,"AccY":1.12207031,"AccZ":0.73242184,"GyroX":0.365853664,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":460337,"AccX":0.58593752,"AccY":1.2929687,"AccZ":0.66406248,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":460489,"AccX":0.51757812,"AccY":0.997558592,"AccZ":0.60058592,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":460642,"AccX":0.53222656,"AccY":1.488281,"AccZ":0.58105468,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":460791,"AccX":0.43945312,"AccY":1.1953125,"AccZ":0.66894532,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":-1.36585332}
{"Time":460943,"AccX":0.41015624,"AccY":0.997558592,"AccZ":0.625,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":461090,"AccX":0.47851564,"AccY":1.2441406,"AccZ":0.66406248,"GyroX":0.731707328,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":461242,"AccX":0.47851564,"AccY":1.390625,"AccZ":0.69824216,"GyroX":0.42682928,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":461390,"AccX":0.51269532,"AccY":1.1464843,"AccZ":0.65917968,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":461542,"AccX":0.56640624,"AccY":1.8789062,"AccZ":0.66406248,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.731707328}
{"Time":461694,"AccX":0.41992188,"AccY":0.995117184,"AccZ":0.71777344,"GyroX":0.54878048,"GyroY":0.304878048,"GyroZ":0.792682944}
{"Time":461847,"AccX":0.41015624,"AccY":0.999511744,"AccZ":0.59570312,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":462000,"AccX":0.53710936,"AccY":1.13183594,"AccZ":0.59570312,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.731707328}
{"Time":462152,"AccX":0.5419922,"AccY":1.12207031,"AccZ":0.64453124,"GyroX":0.670731712,"GyroY":0.85365856,"GyroZ":0.914634176}
{"Time":462303,"AccX":0.47851564,"AccY":1.9765625,"AccZ":0.65429688,"GyroX":0.365853664,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":462454,"AccX":0.51269532,"AccY":1.390625,"AccZ":0.63964844,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":-1.36585332}
{"Time":462605,"AccX":0.53222656,"AccY":1.390625,"AccZ":0.66406248,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":462754,"AccX":0.47851564,"AccY":1.4394531,"AccZ":0.60058592,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":462907,"AccX":0.59082032,"AccY":1.4882812,"AccZ":0.71289064,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":463057,"AccX":0.47851564,"AccY":1.4882812,"AccZ":0.67871096,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":463209,"AccX":0.47851564,"AccY":1.976562,"AccZ":0.67382816,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":463358,"AccX":0.43945312,"AccY":1.4394531,"AccZ":0.64941408,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":463510,"AccX":0.45410156,"AccY":1.1953125,"AccZ":0.63964844,"GyroX":0.609756096,"GyroY":0.914634176,"GyroZ":0.85365856}
{"Time":463662,"AccX":0.50781248,"AccY":1.6835937,"AccZ":0.51757812,"GyroX":0.670731712,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":463812,"AccX":0.61523436,"AccY":1.9277344,"AccZ":0.6201172,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":463962,"AccX":0.49316408,"AccY":1.2929687,"AccZ":0.65429688,"GyroX":0.609756096,"GyroY":0.914634176,"GyroZ":0.914634176}
"Time":464114,"AccX":0.34667968,"AccY":1.976562,"AccZ":0.625,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":464260,"AccX":0.4638672,"AccY":1.390625,"AccZ":0.71289064,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":464407,"AccX":0.41992188,"AccY":1.2929687,"AccZ":0.70800784,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":464559,"AccX":0.42480468,"AccY":1.4882812,"AccZ":0.63964844,"GyroX":0.42682928,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":464708,"AccX":0.44921876,"AccY":1.3417968,"AccZ":0.85937504,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":-1.36585332}
{"Time":464860,"AccX":0.4638672,"AccY":1.8789062,"AccZ":0.58593752,"GyroX":0.609756096,"GyroY":0.85365856,"GyroZ":0.85365856}
{"Time":465008,"AccX":0.53222656,"AccY":1.78125,"AccZ":0.70312496,"GyroX":0.54878048,"GyroY":0.85365856,"GyroZ":0.914634176}
{"Time":465156,"AccX":0.53222656,"AccY":1.6835937,"AccZ":0.69335936,"GyroX":0.42682928,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":465306,"AccX":0.61523436,"AccY":1.11230469,"AccZ":0.67382816,"GyroX":0.54878048,"GyroY":0.792682944,"GyroZ":0.914634176}
{"Time":465458,"AccX":0.48828124,"AccY":1.488281,"AccZ":0.64453124,"GyroX":0.54878048,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":465606,"AccX":0.61523436,"AccY":0.998535168,"AccZ":0.68847656,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":465760,"AccX":0.6298828,"AccY":1.8300781,"AccZ":0.67871096,"GyroX":0.670731712,"GyroY":0.914634176,"GyroZ":0.975609792}
{"Time":465910,"AccX":0.52734376,"AccY":1.1953125,"AccZ":0.66894532,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":466062,"AccX":0.45410156,"AccY":1.6347656,"AccZ":0.63476564,"GyroX":0.609756096,"GyroY":0.792682944,"GyroZ":0.975609792}
{"Time":466213,"AccX":0.58105468,"AccY":1.10253906,"AccZ":0.6201172,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":466364,"AccX":0.61523436,"AccY":1.5859375,"AccZ":0.72753904,"GyroX":0.670731712,"GyroY":0.42682928,"GyroZ":0.85365856}
{"Time":466514,"AccX":0.60546876,"AccY":1.6835937,"AccZ":0.6201172,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":466665,"AccX":0.60058592,"AccY":1.3417968,"AccZ":0.52734376,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.609756096}
{"Time":466816,"AccX":0.53710936,"AccY":1.5371094,"AccZ":0.68847656,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":-1.36585332}
{"Time":466967,"AccX":0.52734376,"AccY":1.13183594,"AccZ":0.59082032,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":467120,"AccX":0.33691408,"AccY":1.2441406,"AccZ":0.61523436,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":467272,"AccX":0.53710936,"AccY":1.8789062,"AccZ":0.7714844,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":467422,"AccX":0.44921876,"AccY":1,"AccZ":0.67382816,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":467565,"AccX":0.60058592,"AccY":1.9277344,"AccZ":0.65429688,"GyroX":0.670731712,"GyroY":0.365853664,"GyroZ":0.914634176}
{"Time":467717,"AccX":0.41503908,"AccY":1.2929687,"AccZ":0.59570312,"GyroX":0.792682944,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":467869,"AccX":0.57617188,"AccY":1.390625,"AccZ":0.61035156,"GyroX":0.365853664,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":468019,"AccX":0.6298828,"AccY":1.5859375,"AccZ":0.58105468,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":468168,"AccX":0.47851564,"AccY":1.6347656,"AccZ":0.61523436,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":468320,"AccX":0.6298828,"AccY":1.6347656,"AccZ":0.63964844,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":468470,"AccX":0.57128908,"AccY":1.5859375,"AccZ":0.63964844,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":468623,"AccX":0.51269532,"AccY":1.7324219,"AccZ":0.68359376,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":-1.36585332}
{"Time":468774,"AccX":0.4638672,"AccY":1.6835937,"AccZ":0.59082032,"GyroX":0.670731712,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":468925,"AccX":0.40039064,"AccY":1.2441406,"AccZ":0.64941408,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":469078,"AccX":0.56152344,"AccY":1.4394531,"AccZ":0.64453124,"GyroX":0.54878048,"GyroY":0.85365856,"GyroZ":0.85365856}
{"Time":469226,"AccX":0.40527344,"AccY":1.4394531,"AccZ":0.69335936,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":469377,"AccX":0.40527344,"AccY":1.2441406,"AccZ":0.65917968,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":469528,"AccX":0.45898436,"AccY":1.2441406,"AccZ":0.61035156,"GyroX":0.365853664,"GyroY":0.792682944,"GyroZ":0.914634176}
{"Time":469680,"AccX":0.51757812,"AccY":1.7324219,"AccZ":0.69824216,"GyroX":0.365853664,"GyroY":0.914634176,"GyroZ":-1.36585332}
{"Time":469832,"AccX":0.52734376,"AccY":1.390625,"AccZ":0.65917968,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":469982,"AccX":0.45898436,"AccY":1,"AccZ":0.61523436,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":470124,"AccX":0.41503908,"AccY":0.999511744,"AccZ":0.68359376,"GyroX":0.609756096,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":470277,"AccX":0.41015624,"AccY":1.390625,"AccZ":0.7910156,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.670731712}
{"Time":470425,"AccX":0.45410156,"AccY":1.6835937,"AccZ":0.61035156,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":470576,"AccX":0.49804688,"AccY":1.6347656,"AccZ":0.60546876,"GyroX":0.731707328,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":470727,"AccX":0.57128908,"AccY":1.3417968,"AccZ":0.65429688,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":470879,"AccX":0.47851564,"AccY":1.6347656,"AccZ":0.6201172,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":471027,"AccX":0.6298828,"AccY":1.4394531,"AccZ":0.66894532,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":471179,"AccX":0.58593752,"AccY":1.488281,"AccZ":0.64941408,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":471327,"AccX":0.45410156,"AccY":1.5859375,"AccZ":0.63476564,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.731707328}
{"Time":471479,"AccX":0.49316408,"AccY":0.994628928,"AccZ":0.65917968,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":471633,"AccX":0.42968752,"AccY":1.488281,"AccZ":0.70312496,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":471783,"AccX":0.53222656,"AccY":1.8300781,"AccZ":0.68359376,"GyroX":0.42682928,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":471933,"AccX":0.41015624,"AccY":1.4394531,"AccZ":0.59570312,"GyroX":0.731707328,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":472085,"AccX":0.52246092,"AccY":1.7324219,"AccZ":0.6298828,"GyroX":0.42682928,"GyroY":0.54878048,"GyroZ":-1.36585332}
{"Time":472233,"AccX":0.46875,"AccY":0.998046848,"AccZ":0.65429688,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":472385,"AccX":0.57617188,"AccY":1.976562,"AccZ":0.63476564,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.731707328}
{"Time":472536,"AccX":0.57128908,"AccY":1.6835937,"AccZ":0.68359376,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.731707328}
{"Time":472686,"AccX":0.47851564,"AccY":1.16113281,"AccZ":0.71289064,"GyroX":0.42682928,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":472838,"AccX":0.44921876,"AccY":1.2441406,"AccZ":0.57617188,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":472989,"AccX":0.56152344,"AccY":1.8789062,"AccZ":0.67871096,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":473142,"AccX":0.49316408,"AccY":0.999023424,"AccZ":0.6298828,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":473294,"AccX":0.43945312,"AccY":1,"AccZ":0.65429688,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.670731712}
"Time":473437,"AccX":0.43457032,"AccY":1.6347656,"AccZ":0.67382816,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":473588,"AccX":0.52246092,"AccY":1.5371094,"AccZ":0.69335936,"GyroX":0.54878048,"GyroY":0.85365856,"GyroZ":0.914634176}
{"Time":473739,"AccX":0.64941408,"AccY":1.3417968,"AccZ":0.625,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":473884,"AccX":0.57128908,"AccY":1.6835937,"AccZ":0.6298828,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":474035,"AccX":0.4736328,"AccY":1.9765625,"AccZ":0.66894532,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":474186,"AccX":0.41992188,"AccY":0.998535168,"AccZ":0.65429688,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":474339,"AccX":0.4638672,"AccY":1.5371094,"AccZ":0.64941408,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":474490,"AccX":0.50292968,"AccY":1.4882812,"AccZ":0.60546876,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":474642,"AccX":0.41503908,"AccY":1.2441406,"AccZ":0.67382816,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":-1.36585332}
{"Time":474792,"AccX":0.53222656,"AccY":0.999511744,"AccZ":0.66894532,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.975609792}
{"Time":474947,"AccX":0.625,"AccY":1.8789062,"AccZ":0.68847656,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":475094,"AccX":0.52246092,"AccY":1.5371094,"AccZ":0.625,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":475241,"AccX":0.52246092,"AccY":1.8789062,"AccZ":0.61523436,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":475393,"AccX":0.47851564,"AccY":1.6347656,"AccZ":0.6201172,"GyroX":0.609756096,"GyroY":0.85365856,"GyroZ":-1.36585332}
{"Time":475542,"AccX":0.55664064,"AccY":1.488281,"AccZ":0.66894532,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":475692,"AccX":0.4736328,"AccY":1.976562,"AccZ":0.64941408,"GyroX":0.792682944,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":475840,"AccX":0.57617188,"AccY":1.1171875,"AccZ":0.58105468,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":475991,"AccX":0.55664064,"AccY":1.8789062,"AccZ":0.57617188,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":476143,"AccX":0.53710936,"AccY":1.1464843,"AccZ":0.68847656,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":476294,"AccX":0.625,"AccY":1.1953125,"AccZ":0.72265624,"GyroX":0.42682928,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":476439,"AccX":0.5517578,"AccY":1.1953125,"AccZ":0.5517578,"GyroX":0.670731712,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":476588,"AccX":0.61035156,"AccY":1.8789062,"AccZ":0.69335936,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.670731712}
{"Time":476739,"AccX":0.56152344,"AccY":1.976562,"AccZ":0.57128908,"GyroX":0.792682944,"GyroY":0.792682944,"GyroZ":0.670731712}
{"Time":476891,"AccX":0.61035156,"AccY":1.9277344,"AccZ":0.65429688,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":477040,"AccX":0.48828124,"AccY":1.2441406,"AccZ":0.72265624,"GyroX":0.792682944,"GyroY":0.792682944,"GyroZ":0.975609792}
{"Time":477192,"AccX":0.45410156,"AccY":1.1953125,"AccZ":0.5517578,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":-1.97561}
"Time":477340,"AccX":0.53222656,"AccY":1.2441406,"AccZ":0.65917968,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":477492,"AccX":0.61035156,"AccY":1.9277344,"AccZ":0.61523436,"GyroX":0.42682928,"GyroY":0.85365856,"GyroZ":0.731707328}
{"Time":477641,"AccX":0.53222656,"AccY":1.3417968,"AccZ":0.63476564,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.975609792}
{"Time":477794,"AccX":0.45410156,"AccY":1.6347656,"AccZ":0.64453124,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":477944,"AccX":0.42480468,"AccY":1.976562,"AccZ":0.6298828,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":478094,"AccX":0.45410156,"AccY":1.2441406,"AccZ":0.58105468,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":-1.36585332}
{"Time":478244,"AccX":0.53222656,"AccY":1.3417968,"AccZ":0.66894532,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":478396,"AccX":0.45410156,"AccY":1.2929687,"AccZ":0.69335936,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":478548,"AccX":0.61035156,"AccY":1.976562,"AccZ":0.70800784,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":478698,"AccX":0.53222656,"AccY":1.5859375,"AccZ":0.60546876,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":478849,"AccX":0.57617188,"AccY":1.78125,"AccZ":0.64941408,"GyroX":0.54878048,"GyroY":0.487804896,"GyroZ":-1.36585332}
{"Time":478998,"AccX":0.48339844,"AccY":1.488281,"AccZ":0.65429688,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":479148,"AccX":0.52734376,"AccY":1.8789062,"AccZ":0.73242184,"GyroX":0.792682944,"GyroY":0.42682928,"GyroZ":0.85365856}
{"Time":479297,"AccX":0.6201172,"AccY":1.6835937,"AccZ":0.59570312,"GyroX":0.42682928,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":479448,"AccX":0.546875,"AccY":0.998535168,"AccZ":0.55664064,"GyroX":0.42682928,"GyroY":0.670731712,"GyroZ":0.670731712}
{"Time":479598,"AccX":0.58105468,"AccY":1.2929687,"AccZ":0.73730472,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":479749,"AccX":0.52734376,"AccY":1.5371094,"AccZ":0.55664064,"GyroX":0.42682928,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":479898,"AccX":0.44433592,"AccY":1.1953125,"AccZ":0.61523436,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":480050,"AccX":0.57128908,"AccY":1.9765625,"AccZ":0.67871096,"GyroX":0.42682928,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":480200,"AccX":0.58105468,"AccY":1.2929687,"AccZ":0.67871096,"GyroX":0.487804896,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":480352,"AccX":0.4638672,"AccY":1,"AccZ":0.63476564,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":480494,"AccX":0.56640624,"AccY":1.1171875,"AccZ":0.63964844,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":480646,"AccX":0.58593752,"AccY":1.6835937,"AccZ":0.625,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":480793,"AccX":0.48828124,"AccY":1.390625,"AccZ":0.64453124,"GyroX":0.304878048,"GyroY":0.42682928,"GyroZ":0.914634176}
{"Time":480943,"AccX":0.52246092,"AccY":1.8300781,"AccZ":0.5419922,"GyroX":0.42682928,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":481092,"AccX":0.58593752,"AccY":1.11230469,"AccZ":0.64941408,"GyroX":0.731707328,"GyroY":0.792682944,"GyroZ":0.670731712}
{"Time":481246,"AccX":0.546875,"AccY":1.9765625,"AccZ":0.59570312,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":481394,"AccX":0.51757812,"AccY":1.488281,"AccZ":0.65429688,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.609756096}
{"Time":481545,"AccX":0.56152344,"AccY":1.8789062,"AccZ":0.69824216,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":481695,"AccX":0.51269532,"AccY":1.6347656,"AccZ":0.66406248,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":-1.36585332}
{"Time":481847,"AccX":0.53710936,"AccY":1.2929687,"AccZ":0.66894532,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":481999,"AccX":0.37597656,"AccY":1.6835937,"AccZ":0.61523436,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":482150,"AccX":0.49316408,"AccY":1.3417968,"AccZ":0.57128908,"GyroX":0.42682928,"GyroY":0.670731712,"GyroZ":0.670731712}
{"Time":482300,"AccX":0.625,"AccY":1.6347656,"AccZ":0.72753904,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":-1.36585332}
{"Time":482448,"AccX":0.57617188,"AccY":1.10253906,"AccZ":0.625,"GyroX":0.609756096,"GyroY":0.792682944,"GyroZ":0.914634176}
{"Time":482595,"AccX":0.58105468,"AccY":1.5859375,"AccZ":0.70312496,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":-1.97561}
{"Time":482745,"AccX":0.48339844,"AccY":1.2441406,"AccZ":0.64941408,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":482896,"AccX":0.625,"AccY":1.6347656,"AccZ":0.6298828,"GyroX":0.609756096,"GyroY":0.975609792,"GyroZ":0.85365856}
{"Time":483041,"AccX":0.5419922,"AccY":1.5371094,"AccZ":0.6201172,"GyroX":0.85365856,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":483190,"AccX":0.51269532,"AccY":1.7324219,"AccZ":0.65429688,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":483341,"AccX":0.4638672,"AccY":1.4394531,"AccZ":0.70800784,"GyroX":0.670731712,"GyroY":0.487804896,"GyroZ":0.731707328}
{"Time":483491,"AccX":0.50781248,"AccY":1.390625,"AccZ":0.66894532,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.975609792}
{"Time":483643,"AccX":0.53222656,"AccY":1.5859375,"AccZ":0.60058592,"GyroX":0.42682928,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":483793,"AccX":0.58593752,"AccY":1.8300781,"AccZ":0.61035156,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":483944,"AccX":0.50781248,"AccY":1.2929687,"AccZ":0.67382816,"GyroX":0.792682944,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":484094,"AccX":0.66406248,"AccY":1.9765625,"AccZ":0.61035156,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":484246,"AccX":0.48828124,"AccY":1.2441406,"AccZ":0.57128908,"GyroX":0.609756096,"GyroY":0.792682944,"GyroZ":0.792682944}
{"Time":484399,"AccX":0.50781248,"AccY":1.4882812,"AccZ":0.58105468,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":484549,"AccX":0.43945312,"AccY":1.78125,"AccZ":0.61523436,"GyroX":0.609756096,"GyroY":0.85365856,"GyroZ":0.975609792}
{"Time":484699,"AccX":0.56640624,"AccY":1.5859375,"AccZ":0.57617188,"GyroX":0.670731712,"GyroY":0.792682944,"GyroZ":0.731707328}
{"Time":484850,"AccX":0.49804688,"AccY":1.4394531,"AccZ":0.71777344,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":485001,"AccX":0.4638672,"AccY":1.976562,"AccZ":0.58105468,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":485151,"AccX":0.43457032,"AccY":1.6347656,"AccZ":0.68847656,"GyroX":0.85365856,"GyroY":0.85365856,"GyroZ":0.792682944}
{"Time":485301,"AccX":0.5419922,"AccY":1.10742188,"AccZ":0.63964844,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":485452,"AccX":0.55664064,"AccY":1.6835937,"AccZ":0.59570312,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":485604,"AccX":0.61035156,"AccY":1.11230469,"AccZ":0.70800784,"GyroX":0.731707328,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":485755,"AccX":0.46875,"AccY":0.998535168,"AccZ":0.57128908,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":485905,"AccX":0.63964844,"AccY":1.4394531,"AccZ":0.73730472,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.731707328}
{"Time":486056,"AccX":0.4736328,"AccY":1.5371094,"AccZ":0.625,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.975609792}
